invoice_id,invoice_record_index,decision,known_violation,reasons,hospital_id
INV-H2-000315,315,erroneous,True,contract_quantity_unknown_due_to_unit_mismatch|delivered_quantity_or_duplicate_identity_uncertain|duplicate_correction_not_approved_for_hospital|expected_total_unknown|retention_or_payable_quantity_requires_review|service_match_unresolved|volume_discount_uncertain,H2
INV-H2-000316,316,review,False,contractual_dual_unit_unresolved|expected_total_unknown|service_match_unresolved,H2
INV-H2-000320,320,review,False,delivered_quantity_or_duplicate_identity_uncertain|expected_total_unknown|retention_or_payable_quantity_requires_review|service_match_unresolved,H2
INV-H2-000322,322,review,False,contractual_dual_unit_unresolved|expected_total_unknown|service_match_unresolved|volume_discount_uncertain,H2
INV-H2-000323,323,review,False,expected_total_unknown|volume_discount_uncertain,H2
INV-H2-000324,324,review,False,expected_total_unknown|service_match_unresolved,H2
INV-H2-000326,326,review,False,expected_total_unknown|volume_discount_uncertain,H2
INV-H2-000327,327,review,False,expected_total_unknown|service_match_unresolved|volume_discount_uncertain,H2
INV-H2-000329,329,review,False,expected_total_unknown|volume_discount_uncertain,H2
INV-H2-000330,330,review,False,bundle_eligibility_uncertain|expected_total_unknown|service_match_unresolved,H2
INV-H2-000331,331,review,False,expected_total_unknown|volume_discount_uncertain,H2
INV-H2-000332,332,review,False,expected_total_unknown|service_match_unresolved,H2
INV-H2-000334,334,review,False,expected_total_unknown|volume_discount_uncertain,H2
INV-H2-000335,335,review,False,expected_total_unknown|volume_discount_uncertain,H2
INV-H2-000336,336,review,False,bundle_eligibility_uncertain|expected_total_unknown|service_match_unresolved,H2
INV-H2-000337,337,review,False,expected_total_unknown|service_match_unresolved,H2
INV-H2-000338,338,review,False,expected_total_unknown|service_match_unresolved,H2
INV-H2-000339,339,review,False,expected_total_unknown|service_match_unresolved,H2
INV-H2-000342,342,review,False,expected_total_unknown|service_match_unresolved|volume_discount_uncertain,H2
INV-H2-000345,345,review,False,expected_total_unknown|volume_discount_uncertain,H2
INV-H2-000346,346,review,False,expected_total_unknown|volume_discount_uncertain,H2
INV-H2-000348,348,review,False,expected_total_unknown|volume_discount_uncertain,H2
INV-H2-000349,349,review,False,expected_total_unknown|service_match_unresolved|volume_discount_uncertain,H2
INV-H2-000350,350,review,False,expected_total_unknown|volume_discount_uncertain,H2
INV-H2-000351,351,review,False,contractual_dual_unit_unresolved|expected_total_unknown|service_match_unresolved|volume_discount_uncertain,H2
INV-H2-000353,353,review,False,expected_total_unknown|service_match_unresolved,H2
INV-H2-000354,354,review,False,expected_total_unknown|volume_discount_uncertain,H2
INV-H2-000355,355,review,False,bundle_eligibility_uncertain|expected_total_unknown|service_match_unresolved,H2
INV-H2-000358,358,review,False,expected_total_unknown|service_match_unresolved,H2
INV-H2-000360,360,review,False,expected_total_unknown|service_match_unresolved|volume_discount_uncertain,H2
INV-H2-000361,361,review,False,contractual_dual_unit_unresolved|expected_total_unknown|service_match_unresolved,H2
INV-H2-000362,362,review,False,expected_total_unknown|volume_discount_uncertain,H2
INV-H2-000363,363,review,False,expected_total_unknown|service_match_unresolved|volume_discount_uncertain,H2
INV-H2-000364,364,review,False,expected_total_unknown|service_match_unresolved|volume_discount_uncertain,H2
INV-H2-000365,365,review,False,expected_total_unknown|volume_discount_uncertain,H2
INV-H2-000366,366,review,False,contractual_dual_unit_unresolved|expected_total_unknown|service_match_unresolved,H2
INV-H2-000367,367,review,False,expected_total_unknown|service_match_unresolved,H2
INV-H2-000369,369,review,False,expected_total_unknown|service_match_unresolved,H2
INV-H2-000370,370,review,False,expected_total_unknown|volume_discount_uncertain,H2
INV-H2-000372,372,review,False,bundle_eligibility_uncertain|expected_total_unknown|service_match_unresolved,H2
INV-H2-000373,373,review,False,expected_total_unknown|service_match_unresolved,H2
INV-H2-000376,376,erroneous,True,cap_actual_quantity_unknown|expected_total_unknown|invalid_date_payability_requires_review|retention_or_payable_quantity_requires_review,H2
INV-H2-000377,377,review,False,contractual_dual_unit_unresolved|expected_total_unknown|service_match_unresolved,H2
INV-H2-000379,379,review,False,expected_total_unknown|service_match_unresolved,H2
INV-H2-000380,380,review,False,expected_total_unknown|service_match_unresolved,H2
INV-H2-000384,384,review,False,expected_total_unknown|service_match_unresolved,H2
INV-H2-000387,387,review,False,expected_total_unknown|service_match_unresolved,H2
INV-H2-000388,388,review,False,expected_total_unknown|service_match_unresolved,H2
INV-H2-000391,391,review,False,expected_total_unknown|service_match_unresolved,H2
INV-H2-000392,392,review,False,contractual_dual_unit_unresolved|expected_total_unknown|service_match_unresolved,H2
INV-H2-000394,394,review,False,expected_total_unknown|service_match_unresolved,H2
INV-H2-000396,396,review,False,delivered_quantity_or_duplicate_identity_uncertain|expected_total_unknown|retention_or_payable_quantity_requires_review|service_match_unresolved,H2
INV-H2-000398,398,review,False,delivered_quantity_or_duplicate_identity_uncertain|expected_total_unknown|retention_or_payable_quantity_requires_review|service_match_unresolved,H2
INV-H2-000402,402,review,False,expected_total_unknown|service_match_unresolved,H2
INV-H2-000403,403,review,False,expected_total_unknown|service_match_unresolved,H2
INV-H2-000404,404,review,False,expected_total_unknown|service_match_unresolved,H2
INV-H2-000405,405,review,False,expected_total_unknown|service_match_unresolved,H2
INV-H2-000406,406,review,False,contractual_dual_unit_unresolved|expected_total_unknown|service_match_unresolved,H2
INV-H2-000408,408,review,False,expected_total_unknown|service_match_unresolved,H2
INV-H2-000411,411,review,False,expected_total_unknown|service_match_unresolved,H2
INV-H2-000412,412,review,False,expected_total_unknown|service_match_unresolved,H2
INV-H2-000419,419,review,False,expected_total_unknown|service_match_unresolved,H2
INV-H2-000421,421,review,False,contractual_dual_unit_unresolved|expected_total_unknown|service_match_unresolved,H2
INV-H2-000422,422,erroneous,True,delivered_quantity_or_duplicate_identity_uncertain|expected_total_unknown|invalid_date_payability_requires_review|retention_or_payable_quantity_requires_review|service_match_unresolved,H2
INV-H2-000425,425,review,False,expected_total_unknown|service_match_unresolved,H2
INV-H2-000426,426,review,False,expected_total_unknown|service_match_unresolved,H2
INV-H2-000427,427,review,False,contractual_dual_unit_unresolved|expected_total_unknown|service_match_unresolved,H2
INV-H2-000432,432,erroneous,True,exclusion_presence_uncertain|expected_total_unknown|retention_or_payable_quantity_requires_review,H2
INV-H2-000434,434,review,False,expected_total_unknown|service_match_unresolved,H2
INV-H2-000436,436,erroneous,True,contract_quantity_unknown_due_to_unit_mismatch|delivered_quantity_or_duplicate_identity_uncertain|expected_total_unknown|retention_or_payable_quantity_requires_review,H2
INV-H2-000439,439,review,False,expected_total_unknown|service_match_unresolved,H2
INV-H2-000442,442,review,False,contractual_dual_unit_unresolved|expected_total_unknown|service_match_unresolved,H2
INV-H2-000443,443,review,False,expected_total_unknown|service_match_unresolved,H2
INV-H2-000446,446,erroneous,True,cap_actual_quantity_unknown|contract_quantity_unknown_due_to_unit_mismatch|delivered_quantity_or_duplicate_identity_uncertain|expected_total_unknown|invalid_date_payability_requires_review|retention_or_payable_quantity_requires_review|service_match_unresolved,H2
INV-H2-000447,447,erroneous,True,expected_total_unknown|invalid_date_payability_requires_review|retention_or_payable_quantity_requires_review,H2
INV-H2-000456,456,review,False,contractual_dual_unit_unresolved|expected_total_unknown|service_match_unresolved,H2
INV-H2-000458,458,review,False,expected_total_unknown|service_match_unresolved,H2
INV-H2-000463,463,review,False,contractual_dual_unit_unresolved|delivered_quantity_or_duplicate_identity_uncertain|expected_total_unknown|retention_or_payable_quantity_requires_review|service_match_unresolved,H2
INV-H2-000467,467,review,False,expected_total_unknown|service_match_unresolved,H2
INV-H2-000470,470,review,False,contractual_dual_unit_unresolved|expected_total_unknown|service_match_unresolved,H2
INV-H2-000471,471,review,False,expected_total_unknown|service_match_unresolved,H2
INV-H2-000472,472,review,False,expected_total_unknown|service_match_unresolved,H2
INV-H2-000473,473,erroneous,True,delivered_quantity_or_duplicate_identity_uncertain|duplicate_correction_not_approved_for_hospital|exclusion_presence_uncertain|expected_total_unknown|premium_eligibility_uncertain|retention_or_payable_quantity_requires_review|service_match_unresolved,H2
INV-H2-000474,474,review,False,contractual_dual_unit_unresolved|expected_total_unknown|service_match_unresolved,H2
INV-H2-000476,476,review,False,expected_total_unknown|service_match_unresolved,H2
INV-H2-000478,478,review,False,contractual_dual_unit_unresolved|expected_total_unknown|service_match_unresolved,H2
INV-H2-000481,481,review,False,expected_total_unknown|service_match_unresolved,H2
INV-H2-000482,482,review,False,contractual_dual_unit_unresolved|expected_total_unknown|service_match_unresolved,H2
INV-H2-000485,485,review,False,expected_total_unknown|service_match_unresolved,H2
INV-H2-000486,486,review,False,contractual_dual_unit_unresolved|expected_total_unknown|service_match_unresolved,H2
INV-H2-000490,490,review,False,delivered_quantity_or_duplicate_identity_uncertain|expected_total_unknown|retention_or_payable_quantity_requires_review,H2
INV-H2-000491,491,review,False,delivered_quantity_or_duplicate_identity_uncertain|expected_total_unknown|retention_or_payable_quantity_requires_review,H2
INV-H2-000492,492,review,False,bundle_eligibility_uncertain|expected_total_unknown|service_match_unresolved,H2
INV-H2-000494,494,review,False,bundle_eligibility_uncertain|expected_total_unknown|service_match_unresolved,H2
INV-H2-000495,495,review,False,contractual_dual_unit_unresolved|expected_total_unknown|service_match_unresolved,H2
INV-H2-000498,498,review,False,delivered_quantity_or_duplicate_identity_uncertain|expected_total_unknown|retention_or_payable_quantity_requires_review|service_match_unresolved,H2
INV-H2-000499,499,review,False,expected_total_unknown|service_match_unresolved,H2
INV-H2-000503,503,review,False,delivered_quantity_or_duplicate_identity_uncertain|expected_total_unknown|retention_or_payable_quantity_requires_review|service_match_unresolved,H2
INV-H2-000504,504,review,False,bundle_eligibility_uncertain|expected_total_unknown|service_match_unresolved,H2
INV-H2-000506,506,review,False,expected_total_unknown|service_match_unresolved,H2
INV-H2-000511,511,review,False,expected_total_unknown|service_match_unresolved,H2
INV-H2-000512,512,review,False,expected_total_unknown|service_match_unresolved,H2
INV-H2-000513,513,review,False,expected_total_unknown|service_match_unresolved,H2
INV-H2-000514,514,review,False,contractual_dual_unit_unresolved|expected_total_unknown|service_match_unresolved,H2
INV-H2-000516,516,review,False,contractual_dual_unit_unresolved|expected_total_unknown|service_match_unresolved,H2
INV-H2-000519,519,erroneous,True,delivered_quantity_or_duplicate_identity_uncertain|expected_total_unknown|invalid_date_payability_requires_review|premium_eligibility_uncertain|retention_or_payable_quantity_requires_review|service_match_unresolved,H2
INV-H2-000521,521,review,False,expected_total_unknown|service_match_unresolved,H2
INV-H2-000522,522,erroneous,True,contractual_dual_unit_unresolved|duplicate_correction_not_approved_for_hospital|exclusion_presence_uncertain|expected_total_unknown|invalid_date_payability_requires_review|retention_or_payable_quantity_requires_review|service_match_unresolved,H2
INV-H2-000523,523,review,False,expected_total_unknown|service_match_unresolved,H2
INV-H2-000525,525,review,False,contractual_dual_unit_unresolved|expected_total_unknown|service_match_unresolved,H2
INV-H2-000526,526,review,False,contractual_dual_unit_unresolved|expected_total_unknown|service_match_unresolved,H2
INV-H2-000527,527,review,False,expected_total_unknown|service_match_unresolved,H2
INV-H2-000529,529,review,False,expected_total_unknown|service_match_unresolved,H2
INV-H2-000534,534,review,False,expected_total_unknown|service_match_unresolved,H2
INV-H2-000535,535,review,False,expected_total_unknown|service_match_unresolved,H2
INV-H2-000536,536,review,False,expected_total_unknown|service_match_unresolved,H2
INV-H2-000537,537,review,False,delivered_quantity_or_duplicate_identity_uncertain|expected_total_unknown|retention_or_payable_quantity_requires_review|service_match_unresolved,H2
INV-H2-000538,538,review,False,expected_total_unknown|service_match_unresolved,H2
INV-H2-000539,539,review,False,expected_total_unknown|service_match_unresolved,H2
INV-H2-000542,542,review,False,delivered_quantity_or_duplicate_identity_uncertain|expected_total_unknown|retention_or_payable_quantity_requires_review,H2
